unit,segment,start_ms,harmonic,frequency_start_hz,frequency_end_hz,amplitude_start,amplitude_end,phase_rad,role
ㄱㅑ,vowel_body,87.977,32,14080.0,14080.0,0.00281857,0.00252983,2.20282565,clear_assertive_harmonic
ㄱㅑ,vowel_body,87.977,33,14520.0,14520.0,0.00243232,0.00218315,2.00659669,clear_assertive_harmonic
ㄱㅑ,vowel_body,87.977,34,14960.0,14960.0,0.00208802,0.00187412,5.66540172,clear_assertive_harmonic
ㄱㅑ,vowel_body,87.977,35,15400.0,15400.0,0.00187329,0.00168139,1.72131075,clear_assertive_harmonic
ㄱㅑ,vowel_body,87.977,36,15840.0,15840.0,0.00172715,0.00155022,2.04410927,clear_assertive_harmonic
ㄱㅑ,vowel_body,87.977,F1,360,980,0.058,0.058,1.57567239,clarity_formant_anchor
ㄱㅑ,vowel_body,87.977,F2,3850,1900,0.049,0.049,1.34856436,clarity_formant_anchor
ㄱㅑ,vowel_body,87.977,F3,4700,4050,0.031,0.031,3.08323686,clarity_formant_anchor
ㄱㅒ,voicing_onset,40.0,1,440.0,440.0,0.67219446,1.07874595,4.47922921,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,2,880.0,880.0,0.22218936,0.10273607,0.42297528,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,3,1320.0,1320.0,0.10669967,0.11556083,0.12473581,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,4,1760.0,1760.0,0.15509856,0.11001391,1.98768849,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,5,2200.0,2200.0,0.839185,0.10147642,3.55015474,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,6,2640.0,2640.0,0.48715577,0.09114894,5.45712979,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,7,3080.0,3080.0,0.14840336,0.08686204,6.21115243,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,8,3520.0,3520.0,0.41514135,0.36341068,3.01174223,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,9,3960.0,3960.0,0.40813032,0.724167,2.48774992,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,10,4400.0,4400.0,0.11488382,0.38253473,6.11187747,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,11,4840.0,4840.0,0.04905492,0.35436927,1.06709874,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,12,5280.0,5280.0,0.04444202,0.1171842,3.1994579,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,13,5720.0,5720.0,0.0365755,0.04213639,5.56810061,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,14,6160.0,6160.0,0.03314487,0.0359663,3.45417681,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,15,6600.0,6600.0,0.02979816,0.03231917,0.83812483,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,16,7040.0,7040.0,0.02873757,0.03116883,3.73088487,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,17,7480.0,7480.0,0.02076031,0.02251668,4.11869499,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,18,7920.0,7920.0,0.01932165,0.0209563,5.61667238,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,19,8360.0,8360.0,0.01756388,0.01904983,6.09553021,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,20,8800.0,8800.0,0.01666233,0.018072,4.36921278,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,21,9240.0,9240.0,0.01374832,0.01491145,5.96599626,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,22,9680.0,9680.0,0.01262188,0.01368972,4.54093819,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,23,10120.0,10120.0,0.01035553,0.01123163,1.85159797,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,24,10560.0,10560.0,0.0100511,0.01090144,4.90382004,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,25,11000.0,11000.0,0.00619249,0.00671639,2.13892033,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,26,11440.0,11440.0,0.00557044,0.00604172,6.05258532,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,27,11880.0,11880.0,0.00461815,0.00500886,6.06896919,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,28,12320.0,12320.0,0.00421053,0.00456675,3.04756152,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,29,12760.0,12760.0,0.00347337,0.00376722,5.35024146,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,30,13200.0,13200.0,0.00315353,0.00342032,5.05268786,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,31,13640.0,13640.0,0.00284873,0.00308974,0.45145836,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,32,14080.0,14080.0,0.00261345,0.00283456,3.67122404,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,33,14520.0,14520.0,0.00223438,0.00242342,3.29279709,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,34,14960.0,14960.0,0.00197856,0.00214595,3.37318888,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,35,15400.0,15400.0,0.00173858,0.00188567,2.77946319,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,36,15840.0,15840.0,0.00161224,0.00174864,0.87123079,clear_assertive_harmonic
ㄱㅒ,voicing_onset,40.0,F1,600,360,0.058,0.058,0.77518838,clarity_formant_anchor
ㄱㅒ,voicing_onset,40.0,F2,2350,3850,0.049,0.049,2.63026628,clarity_formant_anchor
ㄱㅒ,voicing_onset,40.0,F3,3750,4700,0.031,0.031,0.04529725,clarity_formant_anchor
ㄱㅒ,vowel_body,87.977,1,440.0,440.0,1.09001481,0.14204527,0.17059429,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,2,880.0,880.0,0.10288957,0.91239034,5.06185868,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,3,1320.0,1320.0,0.11650082,0.11359301,2.61872278,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,4,1760.0,1760.0,0.1096981,0.10318004,1.90636699,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,5,2200.0,2200.0,0.10098599,0.12196801,6.17968099,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,6,2640.0,2640.0,0.09114028,0.6560494,3.77236896,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,7,3080.0,3080.0,0.08751709,0.55427149,1.60168796,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,8,3520.0,3520.0,0.36723268,0.12876395,2.02032202,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,9,3960.0,3960.0,0.71688515,0.35547866,2.38692294,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,10,4400.0,4400.0,0.38791349,0.4087066,1.27010734,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,11,4840.0,4840.0,0.36309729,0.1171238,4.44607928,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,12,5280.0,5280.0,0.11511374,0.04703254,4.93668423,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,13,5720.0,5720.0,0.04035022,0.03572886,1.09724746,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,14,6160.0,6160.0,0.03675187,0.03453483,0.60465755,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,15,6600.0,6600.0,0.03210102,0.03017901,0.78151894,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,16,7040.0,7040.0,0.03122711,0.02935744,0.80380574,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,17,7480.0,7480.0,0.02281094,0.02144518,3.93815353,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,18,7920.0,7920.0,0.02101352,0.01975538,3.81143599,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,19,8360.0,8360.0,0.01919784,0.01804841,2.09325765,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,20,8800.0,8800.0,0.01767187,0.0166138,2.92040389,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,21,9240.0,9240.0,0.01466115,0.01378334,3.4072244,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,22,9680.0,9680.0,0.01350066,0.01269233,3.95056253,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,23,10120.0,10120.0,0.01134004,0.01066108,1.21507084,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,24,10560.0,10560.0,0.01079832,0.01015179,4.91166105,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,25,11000.0,11000.0,0.00667947,0.00627955,2.00798825,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,26,11440.0,11440.0,0.00601532,0.00565516,4.07411711,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,27,11880.0,11880.0,0.00500599,0.00470626,3.57941134,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,28,12320.0,12320.0,0.00445972,0.00419271,0.80978498,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,29,12760.0,12760.0,0.00380579,0.00357792,3.99895248,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,30,13200.0,13200.0,0.00342352,0.00321855,2.52770727,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,31,13640.0,13640.0,0.0031166,0.00293,5.17921299,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,32,14080.0,14080.0,0.00285694,0.00268589,5.75007413,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,33,14520.0,14520.0,0.00238694,0.00224403,5.63916484,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,34,14960.0,14960.0,0.00211909,0.00199221,4.26833172,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,35,15400.0,15400.0,0.00189279,0.00177946,5.56014636,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,36,15840.0,15840.0,0.00176446,0.00165882,2.8243977,clear_assertive_harmonic
ㄱㅒ,vowel_body,87.977,F1,360,840,0.058,0.058,1.94159684,clarity_formant_anchor
ㄱㅒ,vowel_body,87.977,F2,3850,2850,0.049,0.049,3.11903985,clarity_formant_anchor
ㄱㅒ,vowel_body,87.977,F3,4700,4250,0.031,0.031,4.17379638,clarity_formant_anchor
ㄱㅓ,voicing_onset,40.0,1,440.0,440.0,0.68034343,0.19966218,1.87934661,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,2,880.0,880.0,0.22903194,0.68513067,3.81363983,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,3,1320.0,1320.0,0.10604408,0.4983784,3.98564302,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,4,1760.0,1760.0,0.15650685,0.95553219,3.12473683,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,5,2200.0,2200.0,0.84420882,0.16081747,1.16591014,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,6,2640.0,2640.0,0.49549072,0.0830157,3.01333509,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,7,3080.0,3080.0,0.14801106,0.0950543,0.42190937,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,8,3520.0,3520.0,0.42273984,0.29339704,2.23296364,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,9,3960.0,3960.0,0.40427532,0.45419629,5.39291545,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,10,4400.0,4400.0,0.11788259,0.17842795,0.19010562,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,11,4840.0,4840.0,0.04903212,0.0514852,6.00899471,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,12,5280.0,5280.0,0.04286374,0.04134115,4.26019181,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,13,5720.0,5720.0,0.03664083,0.03529933,5.65728801,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,14,6160.0,6160.0,0.03385122,0.03261178,1.85121462,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,15,6600.0,6600.0,0.02944994,0.02837165,4.31969605,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,16,7040.0,7040.0,0.02893808,0.02787853,2.6799769,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,17,7480.0,7480.0,0.02105989,0.02028879,6.2824842,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,18,7920.0,7920.0,0.01919791,0.01849499,4.63802232,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,19,8360.0,8360.0,0.01737622,0.01674,3.13448413,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,20,8800.0,8800.0,0.01653335,0.015928,1.53272876,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,21,9240.0,9240.0,0.01393612,0.01342586,3.28413211,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,22,9680.0,9680.0,0.01212279,0.01167893,4.01680431,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,23,10120.0,10120.0,0.0103969,0.01001622,3.90739997,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,24,10560.0,10560.0,0.00987758,0.00951591,5.68411515,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,25,11000.0,11000.0,0.00611693,0.00589296,5.59409836,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,26,11440.0,11440.0,0.00557757,0.00537335,4.46231405,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,27,11880.0,11880.0,0.00462308,0.00445381,5.22495685,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,28,12320.0,12320.0,0.00410393,0.00395367,0.11372952,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,29,12760.0,12760.0,0.00342084,0.00329559,0.69086887,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,30,13200.0,13200.0,0.00315905,0.00304339,3.34906856,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,31,13640.0,13640.0,0.00291591,0.00280915,0.32112423,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,32,14080.0,14080.0,0.00261932,0.00252341,3.74990617,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,33,14520.0,14520.0,0.00220463,0.00212391,2.85763637,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,34,14960.0,14960.0,0.0019746,0.0019023,2.11341218,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,35,15400.0,15400.0,0.00176458,0.00169997,1.21465553,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,36,15840.0,15840.0,0.001647,0.00158669,1.12045475,clear_assertive_harmonic
ㄱㅓ,voicing_onset,40.0,F1,600,760,0.058,0.058,1.12236891,clarity_formant_anchor
ㄱㅓ,voicing_onset,40.0,F2,2350,1650,0.049,0.049,0.64363952,clarity_formant_anchor
ㄱㅓ,voicing_onset,40.0,F3,3750,3900,0.031,0.031,5.73483198,clarity_formant_anchor
ㄱㅓ,vowel_body,87.977,1,440.0,440.0,0.20204742,0.20204742,1.32542523,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,2,880.0,880.0,0.67839125,0.67839125,0.57987742,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,3,1320.0,1320.0,0.5080009,0.5080009,3.16846343,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,4,1760.0,1760.0,0.94257079,0.94257079,5.99943376,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,5,2200.0,2200.0,0.15985511,0.15985511,2.57431488,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,6,2640.0,2640.0,0.08184176,0.08184176,4.04055421,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,7,3080.0,3080.0,0.09811664,0.09811664,5.55569314,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,8,3520.0,3520.0,0.28817807,0.28817807,5.22674406,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,9,3960.0,3960.0,0.46777821,0.46777821,3.59006745,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,10,4400.0,4400.0,0.17301851,0.17301851,0.31543562,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,11,4840.0,4840.0,0.05234012,0.05234012,1.43942045,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,12,5280.0,5280.0,0.04163452,0.04163452,5.8571373,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,13,5720.0,5720.0,0.03435528,0.03435528,2.3753563,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,14,6160.0,6160.0,0.03242082,0.03242082,0.80007492,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,15,6600.0,6600.0,0.02820414,0.02820414,0.4230865,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,16,7040.0,7040.0,0.027625,0.027625,4.57858455,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,17,7480.0,7480.0,0.02043015,0.02043015,4.74087453,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,18,7920.0,7920.0,0.01863608,0.01863608,4.97323461,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,19,8360.0,8360.0,0.01678073,0.01678073,5.59165005,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,20,8800.0,8800.0,0.0160509,0.0160509,5.73639509,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,21,9240.0,9240.0,0.01331118,0.01331118,5.27048429,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,22,9680.0,9680.0,0.01184408,0.01184408,5.48974361,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,23,10120.0,10120.0,0.00994255,0.00994255,0.49760009,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,24,10560.0,10560.0,0.00950157,0.00950157,2.61531333,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,25,11000.0,11000.0,0.00597165,0.00597165,1.26189106,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,26,11440.0,11440.0,0.00551248,0.00551248,3.53431275,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,27,11880.0,11880.0,0.00445312,0.00445312,1.00350577,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,28,12320.0,12320.0,0.00402383,0.00402383,4.70659725,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,29,12760.0,12760.0,0.00327709,0.00327709,1.83796022,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,30,13200.0,13200.0,0.00310378,0.00310378,1.87956469,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,31,13640.0,13640.0,0.00282595,0.00282595,0.47613268,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,32,14080.0,14080.0,0.00257694,0.00257694,1.16083419,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,33,14520.0,14520.0,0.00210905,0.00210905,5.08270361,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,34,14960.0,14960.0,0.00186208,0.00186208,0.97914694,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,35,15400.0,15400.0,0.00168526,0.00168526,0.64559839,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,36,15840.0,15840.0,0.00153394,0.00153394,4.92764969,clear_assertive_harmonic
ㄱㅓ,vowel_body,87.977,F1,760,760,0.058,0.058,3.31987122,clarity_formant_anchor
ㄱㅓ,vowel_body,87.977,F2,1650,1650,0.049,0.049,5.89915963,clarity_formant_anchor
ㄱㅓ,vowel_body,87.977,F3,3900,3900,0.031,0.031,5.37593845,clarity_formant_anchor
ㄱㅔ,voicing_onset,40.0,1,440.0,440.0,0.6734239,0.69586486,2.63307247,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,2,880.0,880.0,0.22356999,0.26639957,5.26398178,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,3,1320.0,1320.0,0.10969296,0.1207456,5.51439957,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,4,1760.0,1760.0,0.15583389,0.11233701,2.01546475,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,5,2200.0,2200.0,0.83681676,0.10307764,2.62768356,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,6,2640.0,2640.0,0.4843725,0.15705313,6.27384187,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,7,3080.0,3080.0,0.14868318,0.78828832,2.80838761,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,8,3520.0,3520.0,0.41852024,0.39812156,0.04528805,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,9,3960.0,3960.0,0.40853905,0.23553801,3.186423,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,10,4400.0,4400.0,0.11431685,0.46800853,2.99797738,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,11,4840.0,4840.0,0.04919082,0.22346612,2.09601081,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,12,5280.0,5280.0,0.04397967,0.06289688,1.45574735,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,13,5720.0,5720.0,0.03600178,0.03987652,4.86128567,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,14,6160.0,6160.0,0.033647,0.0370889,3.107933,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,15,6600.0,6600.0,0.0287525,0.03169327,4.69795199,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,16,7040.0,7040.0,0.02822347,0.03111014,0.81799879,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,17,7480.0,7480.0,0.0205658,0.02266925,3.7854772,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,18,7920.0,7920.0,0.01921374,0.02117891,0.07876905,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,19,8360.0,8360.0,0.01759298,0.01939237,2.2717009,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,20,8800.0,8800.0,0.01650389,0.01819189,3.65000136,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,21,9240.0,9240.0,0.01370048,0.01510175,5.62647585,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,22,9680.0,9680.0,0.01236727,0.01363218,1.92137643,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,23,10120.0,10120.0,0.01044021,0.01150803,0.99237744,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,24,10560.0,10560.0,0.01019556,0.01123835,6.22304861,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,25,11000.0,11000.0,0.00617884,0.0068108,5.24027467,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,26,11440.0,11440.0,0.0054678,0.00602704,1.38643211,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,27,11880.0,11880.0,0.00461383,0.00508573,2.60053413,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,28,12320.0,12320.0,0.00413346,0.00455623,4.9702275,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,29,12760.0,12760.0,0.00348301,0.00383925,0.33816245,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,30,13200.0,13200.0,0.00321714,0.00354619,2.08153705,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,31,13640.0,13640.0,0.00281773,0.00310592,5.08604798,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,32,14080.0,14080.0,0.0026286,0.00289745,6.20520751,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,33,14520.0,14520.0,0.00225535,0.00248603,1.62101189,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,34,14960.0,14960.0,0.00194625,0.00214532,1.24525684,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,35,15400.0,15400.0,0.00170716,0.00188176,3.05543514,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,36,15840.0,15840.0,0.00164681,0.00181524,3.07537798,clear_assertive_harmonic
ㄱㅔ,voicing_onset,40.0,F1,600,610,0.058,0.058,5.49718123,clarity_formant_anchor
ㄱㅔ,voicing_onset,40.0,F2,2350,3200,0.049,0.049,1.46819009,clarity_formant_anchor
ㄱㅔ,voicing_onset,40.0,F3,3750,4450,0.031,0.031,1.59312011,clarity_formant_anchor
ㄱㅔ,vowel_body,87.977,1,440.0,440.0,0.68859051,0.68859051,5.52050333,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,2,880.0,880.0,0.27126509,0.27126509,0.59754383,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,3,1320.0,1320.0,0.1187884,0.1187884,1.46984222,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,4,1760.0,1760.0,0.11319725,0.11319725,5.56511726,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,5,2200.0,2200.0,0.10495731,0.10495731,0.49051446,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,6,2640.0,2640.0,0.15372991,0.15372991,4.56039339,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,7,3080.0,3080.0,0.78860464,0.78860464,5.90929665,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,8,3520.0,3520.0,0.40021624,0.40021624,3.85517449,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,9,3960.0,3960.0,0.23395405,0.23395405,3.11129624,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,10,4400.0,4400.0,0.47201947,0.47201947,2.16078691,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,11,4840.0,4840.0,0.22411814,0.22411814,5.25647923,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,12,5280.0,5280.0,0.06337796,0.06337796,4.28395162,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,13,5720.0,5720.0,0.0402056,0.0402056,1.13806877,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,14,6160.0,6160.0,0.03746953,0.03746953,0.19311216,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,15,6600.0,6600.0,0.03241705,0.03241705,3.5702015,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,16,7040.0,7040.0,0.03230461,0.03230461,5.75782162,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,17,7480.0,7480.0,0.02338547,0.02338547,6.1148028,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,18,7920.0,7920.0,0.02157405,0.02157405,1.86563615,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,19,8360.0,8360.0,0.01937468,0.01937468,5.43886498,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,20,8800.0,8800.0,0.01826056,0.01826056,3.61502112,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,21,9240.0,9240.0,0.01504683,0.01504683,0.10101531,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,22,9680.0,9680.0,0.01350883,0.01350883,0.84301098,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,23,10120.0,10120.0,0.01135735,0.01135735,2.48926874,clear_assertive_harmonic
ㄱㅔ,vowel_body,87.977,24,10560.0,10560.0,0.01089105,0.01089105,1.18341979,clear_assertive_harmonic
